airbnb_listing_id,adr_vendidas,adr_ofertadas,ocupacao,pickup_13d,adr_fallback,adr,revpan,receita_77n
27022969,1832.0,1699.0,0.38961038961038963,0.025,False,1832.0,713.7662337662338,54960.0
27201205,1050.0,650.0,0.8181818181818181,0.52,False,1050.0,859.090909090909,66150.0
27704027,887.5,800.0,0.1558441558441559,0.07142857142857142,False,887.5,138.31168831168836,10650.000000000004
27981528,700.0,500.0,0.49350649350649356,0.2222222222222222,False,700.0,345.4545454545455,26600.000000000004
28075525,693.0,400.0,0.8181818181818181,0.5172413793103449,False,693.0,567.0,43659.0
28160414,700.0,700.0,0.4415584415584416,0.0851063829787234,False,700.0,309.0909090909091,23800.000000000004
29008738,700.0,497.0,0.5584415584415585,0.19047619047619047,False,700.0,390.90909090909093,30100.000000000004
29739100,750.0,750.0,0.2857142857142857,0.26666666666666666,False,750.0,214.28571428571428,16500.0
29870406,499.0,980.0,0.2857142857142857,0.2028985507246377,False,499.0,142.57142857142856,10977.999999999998
30032994,710.0,440.0,0.5974025974025974,0.42592592592592593,False,710.0,424.15584415584414,32660.0
30085847,490.0,490.0,0.2987012987012987,0.12903225806451613,False,490.0,146.36363636363635,11269.999999999998
30105402,500.0,900.0,0.051948051948051965,0.05194805194805195,False,500.0,25.974025974025984,2000.000000000001
30153564,437.0,426.0,0.6103896103896104,0.2682926829268293,False,437.0,266.7402597402597,20539.0
30332330,520.0,407.66666,0.5324675324675325,0.21739130434782608,False,520.0,276.88311688311694,21320.000000000004
30402651,549.0,550.0,0.37662337662337664,0.04,False,549.0,206.76623376623377,15921.0
30491733,891.0,882.0,0.5584415584415585,0.3125,False,891.0,497.5714285714286,38313.0
30493854,500.0,450.0,0.5844155844155844,0.21951219512195122,False,500.0,292.2077922077922,22499.999999999996
30494198,520.0,650.0,0.4025974025974026,0.3611111111111111,False,520.0,209.35064935064935,16120.0
30560948,1300.0,919.0,0.3116883116883117,0.18461538461538463,False,1300.0,405.1948051948052,31200.0
30785010,650.0,430.0,0.5324675324675325,0.16279069767441862,False,650.0,346.10389610389615,26650.000000000004
30910938,559.5,450.0,0.48051948051948057,0.047619047619047616,False,559.5,268.8506493506494,20701.500000000004
31059537,861.5,861.5,0.37662337662337664,0.2727272727272727,False,861.5,324.461038961039,24983.5
31380471,1150.0,800.0,0.4415584415584416,0.2833333333333333,False,1150.0,507.7922077922078,39100.0
31530689,700.0,700.0,0.22077922077922074,0.19402985074626866,False,700.0,154.54545454545453,11899.999999999998
31560419,449.0,449.0,0.6363636363636364,0.17647058823529413,False,449.0,285.72727272727275,22001.0
31682871,307.0,290.0,0.5064935064935066,0.07317073170731707,False,307.0,155.49350649350652,11973.000000000002
31859744,570.0,570.0,0.2857142857142857,0.12698412698412698,False,570.0,162.85714285714286,12540.0
31945494,650.0,630.0,0.4545454545454546,0.288135593220339,False,650.0,295.4545454545455,22750.000000000004
32185033,2000.0,1300.0,0.6233766233766234,0.12121212121212122,False,2000.0,1246.7532467532467,96000.0
32371924,740.0,460.0,0.7662337662337663,0.1,False,740.0,567.0129870129871,43660.00000000001
32585103,600.0,600.0,0.6233766233766234,0.3958333333333333,False,600.0,374.025974025974,28799.999999999996
